iteration,best_qor
0,2.1054191392052934
1,2.1054191392052934
2,2.1054191392052934
3,2.1054191392052934
4,2.1054191392052934
5,2.1054191392052934
6,2.1054191392052934
7,2.1054191392052934
8,2.1054191392052934
9,2.1054191392052934
10,2.0710776475990813
11,2.0710776475990813
12,2.0710776475990813
13,2.0710776475990813
14,2.0710776475990813
15,2.0710776475990813
16,2.0710776475990813
17,2.0710776475990813
18,2.0710776475990813
19,2.0710776475990813
20,2.0710776475990813
21,2.0710776475990813
22,2.0710776475990813
23,2.0710776475990813
24,2.0710776475990813
25,2.0710776475990813
26,2.0710776475990813
27,2.0710776475990813
28,2.0710776475990813
29,2.0710776475990813
30,2.0710776475990813
31,2.0710776475990813
32,2.0710776475990813
33,2.0710776475990813
34,2.0710776475990813
35,2.0710776475990813
36,2.0710776475990813
37,2.0710776475990813
38,2.0710776475990813
39,2.0710776475990813
40,2.0710776475990813
41,2.0710776475990813
42,2.0710776475990813
43,2.0710776475990813
44,2.0710776475990813
45,2.0710776475990813
46,2.0710776475990813
47,2.0710776475990813
48,2.0710776475990813
49,2.0710776475990813
50,2.0710776475990813
51,2.0710776475990813
52,2.0710776475990813
53,2.0212105112315517
54,2.0212105112315517
55,2.0212105112315517
56,2.0212105112315517
57,2.0212105112315517
58,2.0212105112315517
59,2.0212105112315517
60,2.0212105112315517
61,2.0212105112315517
62,2.0212105112315517
63,2.0212105112315517
64,2.0212105112315517
65,2.0212105112315517
66,2.0212105112315517
67,2.0212105112315517
68,2.0212105112315517
69,2.0212105112315517
70,2.0212105112315517
71,2.0212105112315517
72,2.0212105112315517
73,2.0212105112315517
74,2.0212105112315517
75,2.0212105112315517
76,1.9411000140258923
77,1.8992360257204055
78,1.8992360257204055
79,1.8992360257204055
80,1.8992360257204055
81,1.8992360257204055
82,1.8992360257204055
83,1.8992360257204055
84,1.8992360257204055
85,1.8992360257204055
86,1.8992360257204055
87,1.8992360257204055
88,1.8992360257204055
89,1.8992360257204055
90,1.8992360257204055
91,1.8992360257204055
92,1.8992360257204055
93,1.8992360257204055
94,1.8992360257204055
95,1.8992360257204055
96,1.8992360257204055
97,1.8992360257204055
98,1.8992360257204055
99,1.8992360257204055
100,1.8992360257204055
